provider,DRG_CD,_TYPE_,_FREQ_,ip_type_sum,n_claims,pb_type_sum,sn_type_sum,proc227_Sum,proc232_Sum,proc34_Sum,proc48_Sum,,,,,,,,,,
50737,62,3,1,1,0,25,0,13,0,0,0,,,,,,,,,,
50757,62,3,1,1,1,7,0,13,0,0,0,,,,,,,,,,
50764,62,3,4,0,0,42,0,3.75,0,0,0,,,,,,,,,,
60004,62,3,1,1,0,13,0,0,0,0,0,,,,,,,,,,
60010,62,3,1,1,1,31,0,8,0,0,0,,,,,,,,,,
60015,62,3,4,1,0,14,0,7,0,0,0,,,,,,,,,,
60020,62,3,1,1,1,41,0,13,0,0,0,,,,,,,,,,
60022,62,3,1,1,1,32,0,20,0,0,0,,,,,,,,,,
60024,62,3,1,0,1,37,0,8,0,0,0,,,,,,,,,,
60034,62,3,1,0,1,37,0,23,0,0,0,,,,,,,,,,
60100,62,3,2,1,1,19,0,15.5,0,0,0,,,,,,,,,,
60113,62,3,1,1,1,63,0,28,0,0,0,,,,,,,,,,
70001,62,3,4,1,1,23,0,15.5,0,0,0,,,,,,,,,,
70002,62,3,1,1,1,20,0,16,0,0,0,,,,,,,,,,
70005,62,3,1,1,1,31,0,34,0,0,0,,,,,,,,,,
70006,62,3,1,1,1,34,0,57,0,0,0,,,,,,,,,,
70017,62,3,1,1,0,23,0,12,0,0,0,,,,,,,,,,
70018,62,3,1,1,1,24,0,15,0,0,0,,,,,,,,,,
70022,62,3,3,1,1,23,0,13.66666667,0,0,0,,,,,,,,,,
70025,62,3,3,1,0,24,0,7.666666667,0,0,0,,,,,,,,,,
70028,62,3,1,1,1,34,1,27,0,0,0,,,,,,,,,,
70033,62,3,1,0,0,28,0,15,0,0,0,,,,,,,,,,
70034,62,3,1,1,1,25,0,21,1,0,0,,,,,,,,,,
70035,62,3,5,1,1,26,0,12.6,0,0,0,,,,,,,,,,
70036,62,3,1,0,0,24,0,7,0,0,0,,,,,,,,,,
80001,62,3,3,0,1,45,0,12.33333333,0,0,0,,,,,,,,,,
80003,62,3,1,0,0,35,0,16,0,0,0,,,,,,,,,,
80006,62,3,1,1,1,0,0,14,0,0,0,,,,,,,,,,
90004,62,3,1,1,0,20,0,12,0,0,0,,,,,,,,,,
100001,62,3,4,1,1,25,0,5.5,0,0,0,,,,,,,,,,
100006,62,3,2,1,1,33,0,19.5,0,0,0,,,,,,,,,,
100007,62,3,5,1,0,18,0,18.6,0.2,0,0,,,,,,,,,,
100012,62,3,1,1,1,4,0,,,,,,,,,,,,,,
100017,62,3,1,1,1,30,0,15,0,0,0,,,,,,,,,,
100018,62,3,1,1,1,21,0,19,0,0,0,,,,,,,,,,
100019,62,3,1,0,1,37,0,12,0,0,0,,,,,,,,,,
100022,62,3,1,0,0,37,0,7,0,0,0,,,,,,,,,,
100023,62,3,1,0,1,24,0,17,0,0,0,,,,,,,,,,
100025,62,3,3,1,0,64,0,7.666666667,0,0,0,,,,,,,,,,
100029,62,3,2,1,0,22,0,34,0,0,0,,,,,,,,,,
100038,62,3,1,0,1,16,0,10,3,0,0,,,,,,,,,,
100039,62,3,1,1,0,46,0,9,0,0,0,,,,,,,,,,
100044,62,3,2,1,1,11,0,10,0,0,0,,,,,,,,,,
100052,62,3,1,0,0,4,0,23,0,0,0,,,,,,,,,,
100055,62,3,1,1,1,18,0,18,0,0,0,,,,,,,,,,
100062,62,3,4,1,1,37,1,17.75,0,0,0,,,,,,,,,,
100063,62,3,1,0,0,18,0,18,0,0,0,,,,,,,,,,
100068,62,3,1,0,1,39,0,14,0,0,0,,,,,,,,,,
100073,62,3,1,1,1,26,1,10,0,0,0,,,,,,,,,,
100075,62,3,3,1,0,25,0,19,0.333333333,0,0,,,,,,,,,,
100080,62,3,1,1,1,49,0,0,0,0,0,,,,,,,,,,
100084,62,3,1,0,0,7,0,17,0,0,0,,,,,,,,,,
100092,62,3,1,0,0,26,0,51,0,0,0,,,,,,,,,,
100093,62,3,1,1,1,30,0,13,0,0,0,,,,,,,,,,
100105,62,3,1,1,0,29,0,8,0,0,0,,,,,,,,,,
100109,62,3,2,1,1,23,0,18.5,0,0,0,,,,,,,,,,
100113,62,3,6,1,1,19,0,14.83333333,0.333333333,0,0,,,,,,,,,,
100117,62,3,1,1,1,0,0,8,0,0,0,,,,,,,,,,
100127,62,3,1,1,1,0,0,29,0,0,0,,,,,,,,,,
100128,62,3,2,1,1,0,0,0,0,0,0,,,,,,,,,,
100131,62,3,1,1,1,35,0,12,1,0,0,,,,,,,,,,
100135,62,3,1,1,1,23,0,3,0,0,0,,,,,,,,,,
100151,62,3,2,1,1,34,0,11.5,0,0,0,,,,,,,,,,
100154,62,3,1,1,1,14,0,8,0,0,0,,,,,,,,,,
100157,62,3,1,1,1,14,0,21,0,0,0,,,,,,,,,,
100168,62,3,4,1,1,30,0,23.5,0,0,0,,,,,,,,,,
100173,62,3,2,1,0,15,0,24,0,0,0,,,,,,,,,,
100176,62,3,1,1,1,48,0,23,0,0,0,,,,,,,,,,
100191,62,3,1,1,0,22,0,11,0,0,0,,,,,,,,,,
100204,62,3,2,0,1,12,0,13,0,0,0,,,,,,,,,,
100212,62,3,2,1,1,0,0,27,0,0,0,,,,,,,,,,
100213,62,3,1,1,0,25,0,15,0,0,0,,,,,,,,,,
100220,62,3,3,1,0,20,0,15.66666667,0,0,0,,,,,,,,,,
100226,62,3,1,1,1,19,1,16,0,0,0,,,,,,,,,,
100236,62,3,3,0,1,6,0,21.66666667,0,0,0,,,,,,,,,,
100238,62,3,1,1,1,39,0,18,0,0,0,,,,,,,,,,
100244,62,3,1,1,1,28,0,22,0,0,0,,,,,,,,,,
100248,62,3,1,1,1,36,0,15,0,0,0,,,,,,,,,,
100253,62,3,1,0,1,0,0,16,1,0,0,,,,,,,,,,
100258,62,3,1,0,1,11,0,26,0,0,0,,,,,,,,,,
100265,62,3,1,1,1,26,0,23,0,0,0,,,,,,,,,,
100286,62,3,2,1,0,24,0,10.5,1,0,0,,,,,,,,,,
110005,62,3,1,0,1,25,0,26,2,0,0,,,,,,,,,,
110028,62,3,2,1,1,31,0,12.5,0,0,0,,,,,,,,,,
110029,62,3,4,1,1,22,0,16.75,0,0,0,,,,,,,,,,
110031,62,3,2,0,1,28,0,11.5,0,0,0,,,,,,,,,,
110034,62,3,4,1,1,39,0,8,0.25,0,0,,,,,,,,,,
110035,62,3,4,0,0,14,0,15.25,0,0,0,,,,,,,,,,
110036,62,3,1,1,1,15,0,11,0,0,0,,,,,,,,,,
110041,62,3,1,1,1,19,0,10,0,0,0,,,,,,,,,,
110043,62,3,1,0,1,22,0,0,0,0,0,,,,,,,,,,
110082,62,3,2,0,1,12,0,8.5,0,0,0,,,,,,,,,,
110107,62,3,1,0,0,17,0,11,0,0,0,,,,,,,,,,
110115,62,3,3,1,0,29,0,19.66666667,0.666666667,0,0,,,,,,,,,,
110122,62,3,2,1,0,15,0,14,0,0,0,,,,,,,,,,
110129,62,3,2,1,1,18,0,9,0,0,0,,,,,,,,,,
110165,62,3,2,0,1,22,0,21,0,0,0,,,,,,,,,,
110168,62,3,1,0,1,39,0,7,0,0,0,,,,,,,,,,
110177,62,3,1,0,0,17,0,12,0,0,0,,,,,,,,,,
110198,62,3,1,0,1,28,0,20,0,0,0,,,,,,,,,,
110219,62,3,1,0,0,28,1,12,0,0,0,,,,,,,,,,
120001,62,3,2,1,0,14,0,19.5,0,0,0,,,,,,,,,,
120005,62,3,1,1,1,14,0,9,0,0,0,,,,,,,,,,
130003,62,3,1,0,1,8,0,9,0,0,0,,,,,,,,,,
140010,62,3,5,0,1,21,0,11,0,0,0,,,,,,,,,,
140053,62,3,1,1,0,28,0,11,0,0,0,,,,,,,,,,
140067,62,3,4,0,1,0,1,5.5,0,0,0,,,,,,,,,,
140088,62,3,1,1,0,30,0,10,0,0,0,,,,,,,,,,
140091,62,3,3,1,0,27,0,8.333333333,0,0,0,,,,,,,,,,
140114,62,3,1,0,1,27,0,11,0,0,0,,,,,,,,,,
140117,62,3,1,1,1,41,0,44,0,0,0,,,,,,,,,,
140118,62,3,1,1,1,13,0,13,0,0,2,,,,,,,,,,
140122,62,3,1,1,1,28,0,52,0,0,0,,,,,,,,,,
140133,62,3,1,1,1,4,0,19,0,0,0,,,,,,,,,,
140135,62,3,1,1,1,23,0,12,0,0,0,,,,,,,,,,
140148,62,3,2,1,1,37,0,12,0,0,0,,,,,,,,,,
140162,62,3,1,1,1,0,0,15,0,0,0,,,,,,,,,,
140179,62,3,1,1,0,30,0,23,0,0,0,,,,,,,,,,
140208,62,3,3,1,1,39,0,15.66666667,0,0,0,,,,,,,,,,
140228,62,3,1,0,0,1,0,10,0,0,0,,,,,,,,,,
140231,62,3,1,1,1,16,0,23,0,0,0,,,,,,,,,,
140242,62,3,1,1,1,31,0,11,0,0,0,,,,,,,,,,
140250,62,3,3,1,1,25,0,9,0,0,0,,,,,,,,,,
140251,62,3,1,0,1,18,0,49,0,0,0,,,,,,,,,,
140252,62,3,1,1,1,18,0,16,0,0,0,,,,,,,,,,
140258,62,3,2,1,1,0,0,9,0,0,0,,,,,,,,,,
140276,62,3,1,0,1,30,0,9,0,0,0,,,,,,,,,,
140291,62,3,1,1,0,7,0,27,0,0,0,,,,,,,,,,
150002,62,3,1,1,1,2,0,8,0,0,0,,,,,,,,,,
150005,62,3,1,0,1,22,0,0,0,0,0,,,,,,,,,,
150007,62,3,1,1,1,14,1,9,0,0,0,,,,,,,,,,
150021,62,3,1,0,1,27,1,30,0,0,0,,,,,,,,,,
150023,62,3,1,1,1,31,0,12,0,0,0,,,,,,,,,,
150024,62,3,1,1,1,27,0,7,0,0,0,,,,,,,,,,
150026,62,3,1,1,1,25,1,18,0,0,0,,,,,,,,,,
150034,62,3,1,1,1,27,0,12,0,0,0,,,,,,,,,,
150035,62,3,2,1,0,8,0,6.5,0,0,0,,,,,,,,,,
150044,62,3,1,0,1,21,0,24,0,0,0,,,,,,,,,,
150056,62,3,2,0,0,38,0,7,0,0,0,,,,,,,,,,
150058,62,3,1,1,1,3,0,6,0,0,0,,,,,,,,,,
150074,62,3,1,0,1,24,0,,,,,,,,,,,,,,
150084,62,3,3,1,1,12,0,12,0.333333333,0,0,,,,,,,,,,
150088,62,3,2,1,1,32,0,12.5,0,0,0,,,,,,,,,,
150089,62,3,2,1,1,34,0,11.5,0,0,0,,,,,,,,,,
160024,62,3,1,1,0,20,0,12,0,0,0,,,,,,,,,,
160029,62,3,1,1,0,28,0,6,0,0,0,,,,,,,,,,
160033,62,3,1,0,1,27,0,10,0,0,0,,,,,,,,,,
160058,62,3,2,1,1,28,0,10,0,0,0,,,,,,,,,,
160064,62,3,1,1,1,38,0,6,0,0,0,,,,,,,,,,
160067,62,3,1,0,0,35,0,8,0,0,0,,,,,,,,,,
160069,62,3,1,0,1,32,0,8,0,0,0,,,,,,,,,,
160079,62,3,1,1,1,31,0,9,1,0,0,,,,,,,,,,
160083,62,3,5,1,1,19,0,12.6,0,0,0,,,,,,,,,,
160110,62,3,1,1,1,28,0,13,0,0,0,,,,,,,,,,
160153,62,3,1,1,1,9,0,9,0,0,0,,,,,,,,,,
170020,62,3,1,1,1,23,0,11,0,0,0,,,,,,,,,,
170040,62,3,4,1,1,12,0,13.75,0,0,0,,,,,,,,,,
170104,62,3,2,1,1,34,0,17,0,0,0,,,,,,,,,,
170122,62,3,4,1,0,20,0,11.5,0,0,0,,,,,,,,,,
170123,62,3,1,1,1,10,0,17,0,0,0,,,,,,,,,,
170137,62,3,1,1,1,23,0,6,0,0,0,,,,,,,,,,
170146,62,3,2,1,0,24,0,14.5,0,0,0,,,,,,,,,,
180009,62,3,1,1,1,40,0,10,0,0,0,,,,,,,,,,
180035,62,3,1,1,1,11,0,42,0,0,0,,,,,,,,,,
180038,62,3,2,1,0,5,0,15.5,0.5,0,0,,,,,,,,,,
180040,62,3,1,1,0,19,0,14,1,0,0,,,,,,,,,,
180045,62,3,2,1,1,29,1,15,1,0,0,,,,,,,,,,
180103,62,3,2,1,1,25,0,11,0,0,0,,,,,,,,,,
180104,62,3,1,1,1,16,0,15,0,0,0,,,,,,,,,,
180130,62,3,2,0,1,32,0,28,0,0,0,,,,,,,,,,
190002,62,3,2,0,0,29,0,5,0,0,0,,,,,,,,,,
190005,62,3,2,0,1,51,0,7,0,0,0,,,,,,,,,,
190026,62,3,1,0,1,15,0,6,0,0,0,,,,,,,,,,
190039,62,3,2,1,0,24,1,10.5,0,0,0,,,,,,,,,,
190046,62,3,1,1,1,37,0,17,0,0,0,,,,,,,,,,
190060,62,3,1,1,1,27,0,22,1,0,0,,,,,,,,,,
190064,62,3,1,1,0,37,0,8,0,0,0,,,,,,,,,,
190102,62,3,1,1,1,53,0,5,0,0,0,,,,,,,,,,
190176,62,3,1,1,1,21,0,7,0,0,0,,,,,,,,,,
190202,62,3,1,0,1,47,0,10,0,0,0,,,,,,,,,,
200009,62,3,1,1,1,17,0,18,0,0,0,,,,,,,,,,
200019,62,3,1,1,1,41,0,20,0,0,0,,,,,,,,,,
200021,62,3,1,0,1,34,0,11,0,0,0,,,,,,,,,,
200024,62,3,1,0,0,10,0,7,0,0,0,,,,,,,,,,
200033,62,3,1,0,1,31,0,14,0,0,0,,,,,,,,,,
200063,62,3,1,1,1,6,0,29,0,0,0,,,,,,,,,,
220008,62,3,1,1,1,12,0,15,0,0,0,,,,,,,,,,
220012,62,3,1,1,1,4,0,34,1,0,0,,,,,,,,,,
220024,62,3,2,1,1,12,0,17.5,0,0,0,,,,,,,,,,
220033,62,3,1,1,1,48,1,12,0,0,0,,,,,,,,,,
220035,62,3,2,1,1,24,0,24.5,0,0,0,,,,,,,,,,
220036,62,3,1,1,0,9,1,6,0,0,0,,,,,,,,,,
220046,62,3,1,1,1,26,0,12,0,0,0,,,,,,,,,,
220049,62,3,1,1,1,23,0,0,0,0,0,,,,,,,,,,
220066,62,3,2,1,0,20,0,14,0,0,0,,,,,,,,,,
220077,62,3,3,0,1,12,0,20.33333333,0,0,0,,,,,,,,,,
220082,62,3,1,1,0,4,0,15,0,0,0,,,,,,,,,,
220086,62,3,2,0,1,17,0,21.5,0,0,0,,,,,,,,,,
220101,62,3,1,1,0,33,0,11,0,0,0,,,,,,,,,,
220163,62,3,4,0,1,7,0,7.5,0,0,0,,,,,,,,,,
220175,62,3,1,1,1,20,0,17,0,0,0,,,,,,,,,,
230017,62,3,2,0,1,7,0,10.5,0,0,0,,,,,,,,,,
230019,62,3,3,1,1,16,0,16.66666667,0,0,0,,,,,,,,,,
230020,62,3,2,1,1,17,0,17,0,0,0,,,,,,,,,,
230021,62,3,2,0,1,36,0,10,0,0,0,,,,,,,,,,
230038,62,3,2,1,1,17,0,18,0,0,0,,,,,,,,,,
230041,62,3,1,1,1,32,0,11,0,0,0,,,,,,,,,,
230053,62,3,1,0,1,30,0,5,0,0,0,,,,,,,,,,
230059,62,3,1,1,1,54,0,11,0,0,0,,,,,,,,,,
230070,62,3,1,1,1,48,0,34,0,0,0,,,,,,,,,,
230075,62,3,1,1,1,28,0,18,1,0,0,,,,,,,,,,
230077,62,3,1,1,0,37,0,15,0,0,0,,,,,,,,,,
230092,62,3,1,1,1,55,0,10,0,0,0,,,,,,,,,,
230097,62,3,2,1,1,50,0,7.5,0,0,0,,,,,,,,,,
230099,62,3,1,1,1,16,0,16,0,0,0,,,,,,,,,,
230141,62,3,1,1,1,7,0,18,0,0,0,,,,,,,,,,
230156,62,3,2,0,1,29,0,7.5,0,0,0,,,,,,,,,,
230165,62,3,6,0,1,30,0,17.33333333,0.666666667,0,0,,,,,,,,,,
230197,62,3,2,1,0,29,0,11,0,0,0,,,,,,,,,,
230222,62,3,2,1,0,21,0,7,0,0,0,,,,,,,,,,
230227,62,3,1,1,1,31,0,9,0,0,0,,,,,,,,,,
230230,62,3,2,1,0,45,0,9.5,0,0,0,,,,,,,,,,
230244,62,3,2,0,0,44,0,23,0,0,0,,,,,,,,,,
230269,62,3,1,0,1,16,0,14,0,0,0,,,,,,,,,,
230273,62,3,1,1,1,35,0,14,0,0,0,,,,,,,,,,
240001,62,3,2,1,1,17,0,15.5,0,0,0,,,,,,,,,,
240004,62,3,1,1,1,17,0,6,0,0,0,,,,,,,,,,
240010,62,3,3,1,1,21,0,11.66666667,0.333333333,0,0,,,,,,,,,,
240038,62,3,1,1,1,25,0,24,0,0,0,,,,,,,,,,
240053,62,3,1,1,1,33,0,0,0,0,0,,,,,,,,,,
240057,62,3,1,1,0,26,0,10,0,0,0,,,,,,,,,,
240063,62,3,2,1,1,35,0,12.5,0,0,0,,,,,,,,,,
240078,62,3,1,1,0,5,0,8,0,0,0,,,,,,,,,,
240106,62,3,1,1,1,21,1,0,0,0,0,,,,,,,,,,
240210,62,3,1,1,1,6,0,15,0,0,0,,,,,,,,,,
250001,62,3,4,0,0,43,0,10,0,0,0,,,,,,,,,,
250004,62,3,1,1,1,20,0,9,0,0,0,,,,,,,,,,
250009,62,3,1,0,1,17,0,0,0,0,0,,,,,,,,,,
250019,62,3,2,0,1,0,0,19.5,0,0,0,,,,,,,,,,
250048,62,3,2,1,0,33,0,19.5,0,0,0,,,,,,,,,,
250058,62,3,1,1,1,40,0,9,0,0,0,,,,,,,,,,
250067,62,3,1,1,1,12,0,19,0,0,0,,,,,,,,,,
250123,62,3,1,0,1,34,0,41,0,0,0,,,,,,,,,,
260006,62,3,1,1,1,33,0,11,0,0,0,,,,,,,,,,
260032,62,3,2,1,1,19,0,6.5,0,0,0,,,,,,,,,,
260040,62,3,2,1,1,26,0,22,5,0,0,,,,,,,,,,
260065,62,3,2,1,1,15,0,18,0.5,0,0,,,,,,,,,,
260077,62,3,3,1,1,26,0,7.666666667,0,0,0,,,,,,,,,,
260078,62,3,1,1,1,25,0,7,2,0,0,,,,,,,,,,
260085,62,3,1,1,0,14,0,15,0,0,0,,,,,,,,,,
260094,62,3,2,1,1,24,0,15,0,0,0,,,,,,,,,,
260095,62,3,2,0,1,37,0,16,0,0,0,,,,,,,,,,
260104,62,3,1,1,0,32,0,4,0,0,0,,,,,,,,,,
260108,62,3,1,1,0,3,0,32,0,0,0,,,,,,,,,,
260137,62,3,1,1,0,41,0,12,0,0,0,,,,,,,,,,
260138,62,3,10,1,1,21,0,14.77777778,0.222222222,0,0,,,,,,,,,,
260141,62,3,1,1,1,18,0,13,0,0,0,,,,,,,,,,
260180,62,3,2,1,0,16,0,15.5,0,0,0,,,,,,,,,,
270003,62,3,1,1,1,19,0,13,0,0,0,,,,,,,,,,
270004,62,3,1,1,1,22,0,8,0,0,0,,,,,,,,,,
270014,62,3,2,0,1,24,0,24.5,0,0,0,,,,,,,,,,
270049,62,3,1,1,1,24,0,11,0,0,0,,,,,,,,,,
270051,62,3,2,1,1,13,0,14.5,0,0,0,,,,,,,,,,
270057,62,3,1,1,1,30,0,0,0,0,0,,,,,,,,,,
280020,62,3,1,1,1,23,0,12,0,0,0,,,,,,,,,,
280065,62,3,3,1,0,13,0,12.33333333,0,0,0,,,,,,,,,,
290001,62,3,1,1,0,33,0,0,0,0,0,,,,,,,,,,
290003,62,3,1,0,1,32,0,18,0,0,0,,,,,,,,,,
290039,62,3,1,1,0,13,1,18,0,0,0,,,,,,,,,,
290045,62,3,1,1,0,25,1,10,0,0,0,,,,,,,,,,
300003,62,3,1,1,1,28,0,5,0,0,0,,,,,,,,,,
300018,62,3,1,1,0,0,0,8,0,0,0,,,,,,,,,,
310001,62,3,4,1,1,26,0,23,0,0,0,,,,,,,,,,
310008,62,3,1,0,1,15,0,38,0,0,0,,,,,,,,,,
310009,62,3,1,1,1,17,0,0,0,0,0,,,,,,,,,,
310010,62,3,2,0,0,21,0,7.5,0,0,0,,,,,,,,,,
310012,62,3,4,0,1,54,0,21.5,0,0,0,,,,,,,,,,
310015,62,3,2,1,1,30,0,29,0,0,0,,,,,,,,,,
310017,62,3,1,1,1,13,0,5,1,0,0,,,,,,,,,,
310019,62,3,2,0,0,41,0,11,0,0,0,,,,,,,,,,
310028,62,3,3,0,0,6,0,20.33333333,0,0,0,,,,,,,,,,
310029,62,3,2,0,1,29,0,16.5,0,0,0,,,,,,,,,,
310034,62,3,1,1,0,15,0,34,0,0,0,,,,,,,,,,
310038,62,3,5,0,1,48,0,23.4,0,0,0,,,,,,,,,,
310039,62,3,1,1,1,17,0,43,1,0,0,,,,,,,,,,
310041,62,3,1,0,1,18,0,22,0,0,0,,,,,,,,,,
310045,62,3,3,1,0,36,0,10,0,0,0,,,,,,,,,,
310048,62,3,2,1,1,21,0,38.5,0,0,0,,,,,,,,,,
310051,62,3,4,1,1,43,0,13.75,0,0,0,,,,,,,,,,
310054,62,3,2,0,1,38,0,25,0,0,0,,,,,,,,,,
310070,62,3,2,0,0,14,0,4,0,0,0,,,,,,,,,,
310074,62,3,1,1,0,30,0,6,0,0,0,,,,,,,,,,
310076,62,3,3,1,1,36,0,21.66666667,0.666666667,0,0,,,,,,,,,,
310081,62,3,1,1,1,0,0,13,0,0,0,,,,,,,,,,
310108,62,3,2,1,1,35,1,25.5,0,0,0,,,,,,,,,,
310110,62,3,1,1,0,9,0,12,0,0,0,,,,,,,,,,
310115,62,3,1,0,1,33,0,14,0,0,0,,,,,,,,,,
320001,62,3,1,1,1,18,0,4,0,0,0,,,,,,,,,,
320009,62,3,1,1,1,25,0,12,0,0,0,,,,,,,,,,
330005,62,3,1,1,1,32,1,13,0,0,0,,,,,,,,,,
330011,62,3,1,1,1,15,0,26,0,0,0,,,,,,,,,,
330013,62,3,2,0,1,25,0,19,0,0,0,,,,,,,,,,
330014,62,3,2,0,1,14,0,8.5,0,0,0,,,,,,,,,,
330023,62,3,4,1,0,30,0,15.5,0.25,0,0,,,,,,,,,,
330024,62,3,3,0,0,10,0,18,0,0,0,,,,,,,,,,
330044,62,3,2,0,1,17,0,4.5,0,0,0,,,,,,,,,,
330045,62,3,3,0,1,13,0,26.66666667,0,0,0,,,,,,,,,,
330046,62,3,4,1,1,11,0,17,0.25,0,0,,,,,,,,,,
330059,62,3,3,0,0,0,0,15.33333333,0,0,0,,,,,,,,,,
330074,62,3,1,1,0,22,0,16,0,0,0,,,,,,,,,,
330080,62,3,2,1,1,20,0,12,0,0,0,,,,,,,,,,
330101,62,3,4,1,1,43,0,6.5,0,0,0,,,,,,,,,,
330104,62,3,2,1,1,27,0,25,0,0,0,,,,,,,,,,
330106,62,3,1,1,0,22,0,0,0,0,0,,,,,,,,,,
330119,62,3,1,1,0,14,0,19,0,0,0,,,,,,,,,,
330125,62,3,1,0,1,16,0,10,0,0,0,,,,,,,,,,
330128,62,3,1,0,0,30,0,0,0,0,0,,,,,,,,,,
330158,62,3,1,1,1,17,0,10,0,0,0,,,,,,,,,,
330160,62,3,1,1,1,21,1,23,0,0,0,,,,,,,,,,
330167,62,3,2,1,1,12,0,9,0,0,0,,,,,,,,,,
330169,62,3,2,0,1,29,0,13.5,0,0,0,,,,,,,,,,
330181,62,3,2,0,0,21,0,8,0,0,0,,,,,,,,,,
330182,62,3,1,1,1,32,0,23,0,0,0,,,,,,,,,,
330194,62,3,3,1,0,2,0,15.66666667,0.333333333,0,0,,,,,,,,,,
330195,62,3,2,1,0,44,0,14.5,0,0,0,,,,,,,,,,
330196,62,3,2,1,1,6,0,12,0,0,0,,,,,,,,,,
330198,62,3,4,1,1,7,0,21.25,0,0,0,,,,,,,,,,
330203,62,3,2,1,1,27,0,12,0.5,0,0,,,,,,,,,,
330204,62,3,1,1,1,9,0,11,0,0,0,,,,,,,,,,
330208,62,3,1,1,0,27,0,9,0,0,0,,,,,,,,,,
330221,62,3,1,0,1,24,0,0,0,0,0,,,,,,,,,,
330241,62,3,3,1,1,27,0,11.66666667,0,0,0,,,,,,,,,,
330264,62,3,1,1,1,4,0,52,0,0,0,,,,,,,,,,
330286,62,3,2,0,0,19,0,26.5,0,0,0,,,,,,,,,,
330306,62,3,2,1,0,20,1,10.5,0.5,0,0,,,,,,,,,,
330331,62,3,1,1,1,34,0,33,0,0,0,,,,,,,,,,
330350,62,3,1,0,1,34,1,6,0,0,0,,,,,,,,,,
330353,62,3,4,1,1,13,0,22,0,0,0,,,,,,,,,,
330372,62,3,2,1,1,38,0,24,0,0,0,,,,,,,,,,
330393,62,3,1,0,1,9,0,17,0,0,0,,,,,,,,,,
330394,62,3,2,1,1,24,0,22.5,0,0,0,,,,,,,,,,
330401,62,3,1,1,1,32,0,28,0,0,0,,,,,,,,,,
340001,62,3,1,1,0,32,0,22,0,0,0,,,,,,,,,,
340002,62,3,4,0,1,18,0,9.75,0,0,0,,,,,,,,,,
340004,62,3,1,1,1,13,0,12,0,0,0,,,,,,,,,,
340014,62,3,4,1,1,29,0,7.25,0,0,0,,,,,,,,,,
340030,62,3,2,1,1,15,0,12.5,0,0,0,,,,,,,,,,
340032,62,3,3,1,0,25,0,14,0,0,0,,,,,,,,,,
340039,62,3,1,1,0,20,0,35,0,0,0,,,,,,,,,,
340040,62,3,3,0,1,24,0,4.333333333,0,0,0,,,,,,,,,,
340047,62,3,1,1,1,14,1,8,0,0,0,,,,,,,,,,
340061,62,3,1,1,0,28,0,9,0,0,0,,,,,,,,,,
340069,62,3,1,0,1,42,1,23,0,0,0,,,,,,,,,,
340073,62,3,2,1,1,28,0,11.5,0,0,0,,,,,,,,,,
340091,62,3,2,1,0,36,0,15,0,0,0,,,,,,,,,,
340113,62,3,1,1,1,22,0,13,0,0,0,,,,,,,,,,
340115,62,3,1,1,1,53,0,13,2,0,0,,,,,,,,,,
340116,62,3,1,1,0,41,1,23,0,0,0,,,,,,,,,,
340129,62,3,1,1,1,7,0,18,0,0,0,,,,,,,,,,
340141,62,3,1,1,0,0,0,13,0,0,0,,,,,,,,,,
340147,62,3,1,0,1,15,0,23,0,0,0,,,,,,,,,,
340155,62,3,2,1,1,14,0,13.5,0,0,0,,,,,,,,,,
340158,62,3,1,1,0,36,1,17,0,0,0,,,,,,,,,,
340184,62,3,1,1,0,28,1,17,0,0,0,,,,,,,,,,
350019,62,3,1,1,1,16,0,12,0,0,0,,,,,,,,,,
360001,62,3,1,1,1,30,0,18,0,0,0,,,,,,,,,,
360003,62,3,1,1,0,11,0,4,0,0,0,,,,,,,,,,
360006,62,3,4,1,1,27,0,15.75,0,0,0,,,,,,,,,,
360012,62,3,1,1,1,26,0,13,0,0,0,,,,,,,,,,
360017,62,3,1,1,0,30,0,13,0,0,0,,,,,,,,,,
360020,62,3,6,1,1,20,0,13.16666667,0.166666667,0,0,,,,,,,,,,
360027,62,3,4,1,1,36,0,14.75,0,0,0,,,,,,,,,,
360048,62,3,3,1,1,1,0,12.33333333,0,0,0,,,,,,,,,,
360051,62,3,1,1,1,18,0,15,0,0,0,,,,,,,,,,
360056,62,3,1,1,0,21,0,0,0,0,0,,,,,,,,,,
360074,62,3,1,1,1,4,0,24,0,0,0,,,,,,,,,,
360077,62,3,1,1,1,34,0,16,0,0,0,,,,,,,,,,
360084,62,3,2,1,1,30,0,12,0,0,0,,,,,,,,,,
360090,62,3,1,1,1,0,0,17,0,0,0,,,,,,,,,,
360095,62,3,2,0,1,25,0,18.5,0,0,0,,,,,,,,,,
360098,62,3,1,1,0,24,0,11,0,0,0,,,,,,,,,,
360133,62,3,1,1,1,48,0,20,0,0,0,,,,,,,,,,
360134,62,3,1,0,0,15,1,14,0,0,0,,,,,,,,,,
360172,62,3,1,0,1,10,0,0,0,0,0,,,,,,,,,,
360179,62,3,1,1,1,37,1,0,0,0,0,,,,,,,,,,
360218,62,3,1,1,0,7,0,11,0,0,0,,,,,,,,,,
370008,62,3,2,1,1,28,0,4.5,0,0,0,,,,,,,,,,
370025,62,3,1,0,0,12,0,14,0,0,0,,,,,,,,,,
